sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8
0,179.0,1.0,249.0,27.0,53.0,96.0,182.0
0,179.0,1.0,249.0,27.0,53.0,96.0,182.0
0,179.0,1.0,249.0,27.0,53.0,96.0,182.0
0,179.0,1.0,249.0,27.0,53.0,96.0,182.0
0,179.0,1.0,249.0,27.0,53.0,96.0,182.0
0,179.0,1.0,249.0,27.0,53.0,96.0,182.0
0,179.0,1.0,249.0,27.0,53.0,96.0,182.0
0,179.0,1.0,249.0,27.0,53.0,96.0,182.0
0,179.0,1.0,249.0,27.0,53.0,96.0,182.0
0,179.0,1.0,249.0,27.0,53.0,96.0,182.0
0,179.0,1.0,249.0,27.0,53.0,96.0,182.0
0,179.0,1.0,249.0,27.0,53.0,96.0,182.0
0,179.0,1.0,249.0,27.0,53.0,96.0,182.0
0,179.0,1.0,249.0,27.0,53.0,96.0,182.0
0,179.0,1.0,249.0,27.0,53.0,96.0,182.0
0,179.0,1.0,249.0,27.0,53.0,96.0,182.0
0,179.0,1.0,249.0,27.0,53.0,96.0,182.0
0,179.0,1.0,249.0,27.0,53.0,96.0,182.0
0,179.0,1.0,249.0,27.0,53.0,96.0,182.0
0,179.0,1.0,249.0,27.0,53.0,96.0,182.0
0,179.0,1.0,249.0,27.0,53.0,96.0,182.0
0,179.0,1.0,249.0,27.0,53.0,96.0,182.0
0,179.0,1.0,249.0,27.0,53.0,96.0,182.0
0,179.0,1.0,249.0,27.0,53.0,96.0,182.0
0,179.0,1.0,249.0,27.0,53.0,96.0,182.0
0,179.0,1.0,249.0,27.0,53.0,96.0,182.0
0,179.0,1.0,249.0,27.0,53.0,96.0,182.0
0,179.0,1.0,249.0,27.0,53.0,96.0,182.0
0,179.0,1.0,249.0,27.0,53.0,96.0,182.0
0,179.0,1.0,249.0,27.0,53.0,96.0,182.0
0,179.0,1.0,249.0,27.0,53.0,96.0,182.0
0,179.0,1.0,249.0,27.0,53.0,96.0,182.0
0,179.0,1.0,249.0,27.0,53.0,96.0,182.0
0,179.0,1.0,249.0,27.0,53.0,96.0,182.0
0,179.0,1.0,249.0,27.0,53.0,96.0,182.0
0,179.0,1.0,249.0,27.0,53.0,96.0,182.0
0,179.0,1.0,249.0,27.0,53.0,96.0,182.0
0,179.0,1.0,249.0,27.0,53.0,96.0,182.0
0,179.0,1.0,249.0,27.0,53.0,96.0,182.0
0,179.0,1.0,249.0,27.0,53.0,96.0,182.0
