Time,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8
1757924503,49.00, 177.00, 2.00, 229.00, 36.00, 50.00, 102.00, 190.00
1757924504,49.00, 176.00, 1.00, 229.00, 36.00, 50.00, 102.00, 189.00
1757924505,49.00, 177.00, 2.00, 230.00, 35.00, 50.00, 102.00, 189.00
1757924506,49.00, 177.00, 2.00, 229.00, 35.00, 49.00, 102.00, 189.00
1757924507,49.00, 176.00, 2.00, 229.00, 35.00, 49.00, 102.00, 189.00
1757924508,49.00, 177.00, 2.00, 229.00, 35.00, 50.00, 102.00, 189.00
1757924509,49.00, 177.00, 2.00, 229.00, 35.00, 50.00, 102.00, 189.00
1757924510,49.00, 177.00, 1.00, 230.00, 35.00, 50.00, 102.00, 190.00
1757924511,49.00, 178.00, 2.00, 229.00, 36.00, 50.00, 102.00, 190.00
1757924512,49.00, 177.00, 2.00, 229.00, 35.00, 49.00, 102.00, 189.00
1757924513,49.00, 177.00, 2.00, 229.00, 35.00, 49.00, 102.00, 189.00
1757924514,49.00, 177.00, 2.00, 229.00, 35.00, 49.00, 102.00, 188.00
1757924515,49.00, 176.00, 2.00, 229.00, 35.00, 49.00, 102.00, 189.00
1757924516,49.00, 177.00, 2.00, 229.00, 36.00, 49.00, 102.00, 189.00
1757924517,49.00, 177.00, 2.00, 228.00, 36.00, 49.00, 102.00, 189.00
1757924518,49.00, 176.00, 2.00, 229.00, 36.00, 50.00, 102.00, 189.00
1757924519,49.00, 177.00, 1.00, 229.00, 36.00, 50.00, 102.00, 189.00
1757924520,49.00, 177.00, 2.00, 229.00, 35.00, 49.00, 102.00, 189.00
1757924521,49.00, 177.00, 1.00, 229.00, 36.00, 50.00, 102.00, 190.00
1757924522,49.00, 177.00, 1.00, 229.00, 36.00, 49.00, 102.00, 189.00
1757924529,49.00, 177.00, 2.00, 230.00, 36.00, 49.00, 102.00, 189.00
1757924530,49.00, 176.00, 2.00, 229.00, 35.00, 49.00, 102.00, 189.00
1757924531,50.00, 177.00, 2.00, 229.00, 35.00, 49.00, 102.00, 189.00
1757924532,49.00, 176.00, 1.00, 229.00, 35.00, 49.00, 102.00, 189.00
1757924533,49.00, 177.00, 3.00, 229.00, 35.00, 49.00, 102.00, 189.00
1757924534,49.00, 176.00, 2.00, 229.00, 36.00, 49.00, 102.00, 189.00
1757924535,49.00, 177.00, 1.00, 229.00, 36.00, 49.00, 102.00, 189.00
1757924536,49.00, 178.00, 2.00, 230.00, 35.00, 49.00, 102.00, 189.00
1757924537,49.00, 177.00, 2.00, 230.00, 35.00, 50.00, 102.00, 189.00
1757924538,49.00, 176.00, 2.00, 229.00, 35.00, 49.00, 102.00, 189.00
