Time,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8
1758104702,47.00, 182.00, 2.00, 282.00, 28.00, 56.00, 104.00, 192.00
1758104703,47.00, 181.00, 2.00, 282.00, 29.00, 56.00, 105.00, 193.00
1758104704,47.00, 181.00, 2.00, 281.00, 29.00, 56.00, 104.00, 192.00
1758104705,47.00, 181.00, 3.00, 280.00, 29.00, 56.00, 104.00, 192.00
1758104706,47.00, 182.00, 1.00, 280.00, 29.00, 56.00, 105.00, 192.00
1758104707,47.00, 181.00, 2.00, 279.00, 29.00, 56.00, 104.00, 192.00
1758104708,47.00, 181.00, 2.00, 280.00, 29.00, 56.00, 104.00, 192.00
1758104709,47.00, 182.00, 2.00, 278.00, 29.00, 55.00, 104.00, 191.00
1758104710,46.00, 181.00, 2.00, 279.00, 29.00, 55.00, 105.00, 192.00
1758104711,46.00, 181.00, 3.00, 279.00, 29.00, 56.00, 104.00, 192.00
1758104712,47.00, 182.00, 2.00, 278.00, 29.00, 55.00, 104.00, 192.00
1758104713,47.00, 182.00, 2.00, 278.00, 29.00, 55.00, 104.00, 192.00
1758104714,46.00, 182.00, 3.00, 277.00, 29.00, 55.00, 104.00, 192.00
1758104715,38.00, 182.00, 2.00, 277.00, 29.00, 55.00, 104.00, 191.00
1758104716,46.00, 181.00, 2.00, 279.00, 29.00, 56.00, 104.00, 194.00
1758104717,49.00, 182.00, 2.00, 287.00, 30.00, 59.00, 106.00, 196.00
1758104718,52.00, 182.00, 2.00, 290.00, 30.00, 59.00, 106.00, 197.00
1758104719,53.00, 182.00, 2.00, 290.00, 30.00, 59.00, 106.00, 198.00
1758104720,53.00, 182.00, 2.00, 293.00, 30.00, 59.00, 107.00, 198.00
1758104721,54.00, 182.00, 2.00, 294.00, 30.00, 60.00, 107.00, 199.00
1758104722,54.00, 182.00, 2.00, 294.00, 30.00, 59.00, 107.00, 198.00
1758104723,54.00, 183.00, 2.00, 296.00, 30.00, 60.00, 107.00, 199.00
1758104724,54.00, 183.00, 2.00, 297.00, 30.00, 60.00, 108.00, 199.00
1758104725,54.00, 182.00, 2.00, 296.00, 30.00, 59.00, 107.00, 199.00
1758104726,53.00, 182.00, 2.00, 296.00, 30.00, 59.00, 108.00, 199.00
1758104727,54.00, 183.00, 2.00, 297.00, 31.00, 59.00, 108.00, 199.00
1758104728,53.00, 182.00, 2.00, 296.00, 30.00, 59.00, 108.00, 199.00
1758104729,53.00, 182.00, 2.00, 296.00, 30.00, 59.00, 108.00, 199.00
1758104730,53.00, 182.00, 1.00, 297.00, 30.00, 60.00, 108.00, 199.00
1758104731,53.00, 184.00, 2.00, 296.00, 30.00, 59.00, 109.00, 200.00
1758104732,53.00, 183.00, 2.00, 296.00, 30.00, 59.00, 108.00, 199.00
1758104733,53.00, 183.00, 2.00, 295.00, 30.00, 59.00, 108.00, 199.00
1758104734,52.00, 183.00, 2.00, 295.00, 31.00, 59.00, 108.00, 200.00
1758104735,52.00, 183.00, 2.00, 295.00, 30.00, 59.00, 108.00, 200.00
1758104736,51.00, 183.00, 2.00, 294.00, 31.00, 59.00, 108.00, 199.00
1758104737,52.00, 184.00, 2.00, 294.00, 30.00, 59.00, 108.00, 199.00
1758104738,52.00, 183.00, 1.00, 293.00, 30.00, 58.00, 108.00, 199.00
1758104739,51.00, 183.00, 2.00, 292.00, 30.00, 59.00, 108.00, 199.00
1758104740,51.00, 182.00, 2.00, 292.00, 31.00, 58.00, 108.00, 199.00
1758104741,51.00, 183.00, 2.00, 293.00, 30.00, 59.00, 108.00, 199.00
