Time,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8
1757924157,50.00, 182.00, 2.00, 231.00, 36.00, 50.00, 103.00, 194.00
1757924158,50.00, 181.00, 2.00, 231.00, 36.00, 50.00, 103.00, 194.00
1757924159,50.00, 181.00, 2.00, 230.00, 36.00, 50.00, 103.00, 194.00
1757924160,50.00, 182.00, 2.00, 230.00, 36.00, 50.00, 103.00, 194.00
1757924161,50.00, 181.00, 2.00, 231.00, 36.00, 50.00, 103.00, 194.00
1757924162,50.00, 181.00, 2.00, 230.00, 36.00, 50.00, 103.00, 194.00
1757924163,50.00, 181.00, 2.00, 230.00, 36.00, 50.00, 103.00, 194.00
1757924164,50.00, 182.00, 2.00, 231.00, 36.00, 50.00, 103.00, 194.00
1757924165,50.00, 181.00, 2.00, 230.00, 36.00, 50.00, 103.00, 194.00
1757924166,50.00, 181.00, 2.00, 230.00, 36.00, 50.00, 103.00, 194.00
1757924167,50.00, 181.00, 2.00, 231.00, 36.00, 50.00, 103.00, 194.00
1757924168,50.00, 182.00, 2.00, 231.00, 36.00, 50.00, 103.00, 194.00
1757924169,50.00, 182.00, 2.00, 230.00, 36.00, 50.00, 103.00, 194.00
1757924170,50.00, 181.00, 2.00, 230.00, 36.00, 50.00, 103.00, 193.00
1757924171,50.00, 181.00, 2.00, 230.00, 36.00, 50.00, 103.00, 194.00
1757924172,50.00, 182.00, 1.00, 230.00, 36.00, 50.00, 103.00, 194.00
1757924173,50.00, 181.00, 2.00, 230.00, 36.00, 50.00, 103.00, 193.00
1757924174,50.00, 182.00, 1.00, 230.00, 36.00, 50.00, 103.00, 194.00
1757924175,50.00, 182.00, 2.00, 231.00, 36.00, 50.00, 103.00, 194.00
1757924176,49.00, 182.00, 2.00, 230.00, 36.00, 50.00, 103.00, 193.00
1757924177,50.00, 182.00, 2.00, 231.00, 36.00, 50.00, 103.00, 194.00
1757924178,50.00, 181.00, 2.00, 231.00, 36.00, 50.00, 103.00, 194.00
1757924179,50.00, 181.00, 2.00, 230.00, 36.00, 50.00, 103.00, 193.00
1757924180,50.00, 182.00, 2.00, 231.00, 36.00, 50.00, 103.00, 194.00
1757924181,50.00, 182.00, 2.00, 231.00, 36.00, 50.00, 103.00, 194.00
1757924182,50.00, 181.00, 2.00, 230.00, 36.00, 50.00, 103.00, 194.00
1757924183,50.00, 181.00, 2.00, 230.00, 36.00, 50.00, 103.00, 194.00
1757924184,50.00, 181.00, 2.00, 230.00, 36.00, 50.00, 103.00, 194.00
1757924185,50.00, 181.00, 2.00, 230.00, 36.00, 50.00, 103.00, 193.00
1757924186,50.00, 180.00, 2.00, 230.00, 36.00, 50.00, 103.00, 194.00
