Time,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8
1758097702,39.00, 221.00, 3.00, 250.00, 34.00, 53.00, 102.00, 216.00
1758097703,39.00, 221.00, 3.00, 250.00, 34.00, 53.00, 103.00, 216.00
1758097704,39.00, 221.00, 3.00, 249.00, 34.00, 52.00, 103.00, 216.00
1758097705,39.00, 221.00, 3.00, 249.00, 33.00, 52.00, 103.00, 216.00
1758097706,38.00, 221.00, 3.00, 249.00, 34.00, 52.00, 103.00, 216.00
1758097707,39.00, 221.00, 2.00, 249.00, 34.00, 53.00, 103.00, 215.00
1758097708,39.00, 221.00, 3.00, 250.00, 34.00, 53.00, 103.00, 216.00
1758097709,39.00, 220.00, 3.00, 249.00, 34.00, 53.00, 103.00, 216.00
1758097710,39.00, 220.00, 2.00, 249.00, 34.00, 53.00, 102.00, 216.00
1758097711,39.00, 221.00, 3.00, 249.00, 34.00, 53.00, 102.00, 216.00
1758097712,39.00, 220.00, 2.00, 249.00, 33.00, 53.00, 103.00, 215.00
1758097713,39.00, 220.00, 3.00, 248.00, 34.00, 53.00, 102.00, 215.00
1758097714,38.00, 220.00, 3.00, 248.00, 34.00, 53.00, 102.00, 215.00
1758097715,39.00, 220.00, 3.00, 249.00, 34.00, 53.00, 102.00, 215.00
1758097716,39.00, 220.00, 3.00, 249.00, 34.00, 53.00, 103.00, 215.00
1758097717,39.00, 220.00, 2.00, 249.00, 34.00, 53.00, 102.00, 216.00
1758097718,39.00, 220.00, 2.00, 249.00, 33.00, 53.00, 102.00, 216.00
1758097719,39.00, 220.00, 4.00, 249.00, 34.00, 52.00, 102.00, 215.00
1758097720,39.00, 221.00, 2.00, 249.00, 34.00, 53.00, 103.00, 215.00
1758097721,39.00, 220.00, 2.00, 249.00, 34.00, 53.00, 102.00, 215.00
1758097722,39.00, 220.00, 3.00, 248.00, 33.00, 52.00, 102.00, 215.00
1758097723,40.00, 220.00, 3.00, 252.00, 34.00, 54.00, 103.00, 218.00
1758097724,43.00, 220.00, 2.00, 255.00, 35.00, 55.00, 103.00, 219.00
1758097725,45.00, 221.00, 3.00, 257.00, 35.00, 56.00, 104.00, 221.00
1758097726,47.00, 221.00, 4.00, 257.00, 34.00, 57.00, 104.00, 222.00
1758097727,48.00, 221.00, 3.00, 259.00, 35.00, 56.00, 105.00, 223.00
1758097728,48.00, 221.00, 3.00, 259.00, 35.00, 57.00, 105.00, 223.00
1758097729,48.00, 221.00, 3.00, 260.00, 35.00, 57.00, 105.00, 224.00
1758097730,49.00, 221.00, 2.00, 261.00, 35.00, 57.00, 106.00, 225.00
1758097731,49.00, 222.00, 2.00, 262.00, 35.00, 57.00, 106.00, 226.00
1758097732,49.00, 222.00, 3.00, 262.00, 36.00, 57.00, 106.00, 226.00
1758097733,49.00, 222.00, 3.00, 262.00, 36.00, 57.00, 107.00, 227.00
1758097734,49.00, 222.00, 3.00, 262.00, 36.00, 57.00, 106.00, 227.00
1758097735,49.00, 222.00, 3.00, 262.00, 35.00, 57.00, 106.00, 227.00
1758097736,49.00, 222.00, 3.00, 262.00, 36.00, 57.00, 107.00, 228.00
1758097737,48.00, 222.00, 4.00, 262.00, 36.00, 57.00, 107.00, 227.00
1758097738,48.00, 222.00, 2.00, 263.00, 35.00, 57.00, 107.00, 227.00
1758097739,49.00, 223.00, 3.00, 263.00, 36.00, 57.00, 107.00, 229.00
1758097740,48.00, 223.00, 3.00, 263.00, 35.00, 57.00, 107.00, 229.00
1758097741,48.00, 223.00, 2.00, 263.00, 35.00, 57.00, 107.00, 228.00
